component,load_N,temperature_C,material_type,stress_Pa,strain,yield_point_Pa,safety_factor
coupling,1424.9007936969622,196.27615512968623,aluminium,2233781.9556822577,3.191117079546082e-05,68218268.69596407,30.539358831524073
bracket,3244.109273085055,20.10506054349855,steel,628681.602125593,3.143408010627965e-06,244764307.1501306,389.3295212116507
piston,2834.0786224269045,217.95341648760052,aluminium,3932794.1130086803,5.618277304298115e-05,59186076.463499784,15.049370692385684
shaft,3469.6703884270505,753.5498344742145,steel,3775965.08754811,1.8879825437740552e-05,53763063.93900662,14.238231205129386
bracket,8284.475133317083,95.35935623070675,titanium,1455115.565307846,1.322832332098042e-05,780800804.7116166,536.5902360795855
shaft,5760.9107197108215,909.0558251294099,chromium,610554.4409834652,2.1883671719837463e-06,96981391.62353003,158.84151373514692
bolt,3835.405247922604,750.3305000959423,steel,565369.8935474459,2.8268494677372293e-06,54601432.26668171,96.5764765507443
gear,518.6883173045438,178.09613427923367,aluminium,55720.855972160105,7.960122281737157e-07,75793277.38365264,1360.2317491590825
valve_body,1477.2469040217666,91.18478744963477,aluminium,168490.06011471606,2.407000858781658e-06,112006338.56265217,664.76525966216
spring,2856.550141679302,121.08850793244473,steel,420484.5998783598,2.102422999391799e-06,218466534.3925925,519.5589433139567
valve_body,1143.112730283479,629.8226134090497,steel,176485.88686558258,8.824294343279129e-07,85983694.42472664,487.19869872776076
piston,3664.4996124196855,766.3038560777433,steel,725073.2867401915,3.6253664337009576e-06,50441704.146421015,69.56773207464103
valve_body,4631.22609107701,141.15197992299494,titanium,1234927.4349556142,1.1226613045051037e-05,723560025.0962564,585.9129893913666
bracket,618.3146998559768,618.7027502439762,steel,146402.32903490885,7.320116451745442e-07,88879492.12396453,607.090698009126
lever,8518.445211086964,227.7541736046849,chromium,1289150.0786713813,4.620609600972693e-06,324081942.1317717,251.39194225219745
cylinder,7982.781896072258,608.1379672441382,steel,17514055.651525136,8.757027825762568e-05,91630737.69683902,5.231840044362298
valve_body,7412.114835510074,329.314796888083,chromium,1143166.959349808,4.097372614157018e-06,290228401.0373057,253.8810264446211
spring,7160.748144497916,215.23096939617204,chromium,803393.3453927939,2.8795460408343866e-06,328256343.5346093,408.58733199254806
bracket,3741.0812787859136,53.693332206602875,titanium,3107285.4606631366,2.824804964239215e-05,832883334.7417464,268.04210468773533
piston,2749.1674996069178,86.83841805937556,abs_plastic,11199855.643290656,0.0055999278216453275,11053860.646874813,0.986964564449248
spring,291.34354608425025,54.82315172014286,aluminium,69449.15537147598,9.921307910210854e-07,127157020.11660714,1830.9368837742961
valve_body,4102.4684978232035,327.9438534790144,titanium,684680.0703621905,6.224364276019913e-06,490070183.151232,715.7652228609322
flange,4694.542078589689,97.07993927100706,abs_plastic,896175.2705974951,0.0004480876352987476,7640020.2429976445,8.525140665735972
pulley,3187.452193377144,623.7132749591548,steel,411182.1452343402,2.055910726171701e-06,87574667.97938679,212.98266229307302
flange,9762.536850464214,143.03921046740032,chromium,36457047.66400737,0.00013067042173479346,352320263.17753327,9.663982295674627
cylinder,1290.0515682937048,227.15460970771275,steel,4712200.4616933195,2.3561002308466596e-05,190845153.7219498,40.50021964756779
spring,7754.104551794848,424.0092116158116,steel,2186628.4517243914,1.0933142258621958e-05,139580934.47504908,63.833860007160574
cam,113.40089458313473,313.80451701393116,chromium,17446.448379054484,6.253207304320603e-08,295398494.3286896,16931.726613385297
coupling,8485.902187140606,43.12306535261854,chromium,943323.4805416053,3.3810877438767213e-06,385625644.8824605,408.79470599105105
gear,2982.3280530732723,181.53403617772554,steel,1854629.6330637005,9.273148165318503e-06,202725511.41205063,109.30781423844945
flange,7130.340774800851,563.6794941353061,titanium,1174184.6714343992,1.0674406103949083e-05,195400632.3308674,166.41388453160735
lever,4790.717301139672,76.68756045821739,chromium,499964.28621363663,1.7919866889377658e-06,374437479.84726083,748.9284538361252
valve_body,5354.2998173396745,72.07658680944581,abs_plastic,826095.6490831652,0.0004130478245415826,15974471.063518062,19.337314124880315
bracket,2129.3139743154825,585.9892162140444,steel,341489.47111553734,1.7074473555776867e-06,97398641.61092593,285.2171145797134
valve_body,8487.22494643246,108.24117095711492,aluminium,2993994.6703488366,4.277135243355481e-05,104899512.10120212,35.03663955720404
lever,5319.925291061039,92.51367711315494,abs_plastic,3088630.3546853177,0.0015443151773426589,9162107.628948353,2.96639823378341
cylinder,8117.615854869803,569.4892447601392,titanium,2360000.232623674,2.1454547569306126e-05,188138444.04982603,79.71967182421317
pulley,5434.248789492229,79.41634754513882,chromium,784050.0401854378,2.810215197797268e-06,373527884.1516204,476.4082201478828
piston,9313.007367980716,407.90370801179847,steel,3913876.6714764433,1.9569383357382218e-05,143775076.03859413,36.73469761742836
flange,9583.547798462027,433.1345846775835,steel,3841496.0773719996,1.920748038686e-05,137204535.24021265,35.71643247233912
lever,6828.2412940775675,41.34698103259805,aluminium,2421733.3483571312,3.4596190690816164e-05,132772091.23641749,54.825231409762
pulley,5513.910445653749,70.48622191837788,aluminium,1188312.1282447209,1.6975887546353157e-05,120630740.86734255,101.51435637161137
bolt,4865.200427703082,91.81397381423653,abs_plastic,717998.9691654434,0.0003589994845827217,9395342.061921155,13.085453413452258
gear,7952.11445256772,515.1952545887068,titanium,3186487.6611895855,2.896806964717805e-05,256005931.76411656,80.34110248791735
pulley,2049.564474088941,762.1152520822292,steel,206013.06761998075,1.0300653380999037e-06,51532486.43691949,250.14183339077402
cylinder,5273.143195647327,81.35289425158277,aluminium,1135538.372187295,1.6221976745532785e-05,116102960.72850718,102.24485897809645
shaft,1843.3451661728873,144.09508243917742,titanium,8049798.088656523,7.317998262415022e-05,719881146.9510282,89.42847249367136
pulley,8310.977106889273,737.4801547060968,chromium,2299084.969816108,8.240447920487841e-06,154173281.7646344,67.05854015346199
gear,4012.538670468705,572.6801416787399,titanium,414783.2013790867,3.7707563761735157e-06,184149822.90157515,443.9664438899814
flange,8556.796872774594,81.84712333579729,abs_plastic,2700157.3216379047,0.0013500786608189523,12717625.554734236,4.709957250572264
cam,4636.523038889055,629.4520956792369,steel,482686.5122216144,2.413432561108072e-06,86080183.41686538,178.335588911885
shaft,5039.067078905825,20.968249342088594,abs_plastic,26594071.335065093,0.013297035667532547,33010583.552637134,1.241276039938709
spring,9269.32127747464,244.1032440115366,chromium,1452826.0120768198,5.207261692031612e-06,318632251.9961545,219.3189338210352
flange,3284.5328976295314,257.4517850884155,aluminium,448968.6839920936,6.4138383427441945e-06,42728422.87982688,95.17016309444722
cylinder,2533.493649130915,52.22115187698015,abs_plastic,282851.83853732335,0.00014142591926866166,22592949.37433995,79.87556132274787
lever,9023.692656755156,63.06596689965018,aluminium,911313.3392280113,1.301876198897159e-05,123722513.79181242,135.76286932946667
shaft,4997.284376953705,317.3777437313243,titanium,1026697.5286509357,9.33361389682669e-06,503277820.3358446,490.19093383534647
bolt,998.1448521258172,51.965589374735174,chromium,1486974.2752598056,5.32965690057278e-06,382678136.8750883,257.35356908459386
coupling,2827.9245982728858,380.7829461751764,titanium,284924.30149386456,2.590220922671496e-06,424021317.2810295,1488.1893719064192
lever,5781.0284156346825,427.29181798918876,chromium,681083.3600253403,2.4411589965065964e-06,257569394.00360376,378.176019443524
gear,8785.820560832075,292.8242268301921,aluminium,23589899.430640098,0.00033699856329485854,27989905.48741995,1.186520763673322
cylinder,7542.544513087023,152.64275745221158,titanium,788344.9361669901,7.166772146972637e-06,709196553.1847355,899.6018375318275
pulley,6827.544278625693,82.9692607084555,aluminium,1562128.173098244,2.2316116758546344e-05,115429474.70481022,73.89244793906596
cylinder,4332.268130148306,209.2762899405526,titanium,514971.8727120623,4.6815624792005665e-06,638404637.5743092,1239.6883624190912
lever,4358.0184776450205,905.6824203396393,chromium,514286.5802229358,1.8433210760678704e-06,98105859.88678691,190.76107302714263
spring,7654.772799652952,85.85286645670874,abs_plastic,860088.2329174869,0.00043004411645874345,11382377.84776375,13.233965321387819
shaft,2124.1627719416465,270.202894973853,chromium,701651.1588687313,2.514878705622693e-06,309932368.342049,441.7186010805589
coupling,6396.820440921686,377.0671536596674,chromium,2116124.736648736,7.584676475443499e-06,274310948.78011084,129.62891271453663
bolt,4654.023716249909,27.604243642615423,abs_plastic,561754.978586227,0.00028087748929311353,30798585.452461526,54.82565642759866
housing,7294.817319265147,81.91249774165321,abs_plastic,2031549.1814907293,0.0010157745907453646,12695834.086115597,6.249336320176865
bearing,5205.028117978889,288.71031889822217,titanium,9472428.186876507,8.611298351705915e-05,539112101.3772223,56.913823017854114
bearing,471.9537949491831,30.229344097793405,abs_plastic,61461.017385009865,3.0730508692504934e-05,29923551.967402194,486.87043008013154
valve_body,4224.001701974693,61.800814486847074,abs_plastic,6590932.321159266,0.003295466160579633,19399728.50438431,2.9433967091581557
piston,3109.0308713247705,38.43333296938799,abs_plastic,27131583.186149754,0.013565791593074876,27188889.010204002,1.0021121444945205
housing,9671.770448012925,239.80761361934415,chromium,1451309.6924813497,5.201826854771862e-06,320064128.7935519,220.53468701523536
housing,8499.411252996195,349.65077367061514,steel,2742616.155154823,1.3713080775774115e-05,158945111.02327728,57.95383022321062
cam,7154.951197675277,85.34235732045089,abs_plastic,3769775.065442674,0.001884887532721337,11552547.559849704,3.064519065275615
cam,9995.484795319033,255.33567779673538,titanium,4378539.224720747,3.980490204291588e-05,580830402.7540808,132.65392244855926
pulley,5470.4629342802955,31.968115962156205,abs_plastic,1413984.5854040002,0.0007069922927020002,29343961.345947932,20.752674144296876
coupling,7122.276201878834,66.8499651202969,aluminium,909816.6972600085,1.2997381389428693e-05,122145847.86654297,134.25324929119867
valve_body,9526.995678406187,53.08939260137552,steel,3493928.6268136837,1.746964313406842e-05,236174637.34339178,67.59572463240988
bearing,6358.379041945928,147.3425448225824,chromium,1126392.0088586004,4.0372473435792125e-06,350885818.3924725,311.5130572952425
gear,7114.0480051786935,154.22959885030232,steel,731374.3939399068,3.6568719696995344e-06,209836041.96606708,286.90646501264877
housing,7002.372880905404,220.0114580057993,aluminium,1499119.7037727402,2.1415995768182002e-05,58328559.16425029,38.90854013689399
gear,7316.912510392583,261.27345306045663,aluminium,2600821.026393681,3.71545860913383e-05,41136061.22480974,15.816567463640254
cylinder,2032.8819692692712,289.3667227510125,steel,593968.1908761561,2.9698409543807803e-06,174644082.6169238,294.0293525808313
bearing,8579.718515104476,76.09358892722078,abs_plastic,1175648.2358329534,0.0005878241179164766,14635470.357593073,12.448851545482702
housing,9476.19760437434,59.70070023058892,abs_plastic,2450450.089234909,0.0012252250446174546,20099766.589803692,8.202479486566215
housing,7883.435957384474,739.7550534340796,chromium,2018746.2332940549,7.2356495816991215e-06,153414982.18864015,75.9951794130696
bolt,8406.073544408306,26.622430403362706,titanium,1189545.2485281297,1.0814047713892087e-05,866721961.9957967,728.6162195748545
cam,4432.847148667214,85.79255339886677,aluminium,626265.5399560754,8.946650570801077e-06,114253102.75047217,182.4355572214393
bolt,5389.476463747391,441.77296236382125,steel,1238106.2853451143,6.1905314267255715e-06,134954957.7177549,109.00110864079578
spring,4874.417176396702,88.72556808567234,titanium,506749.7941105306,4.606816310095732e-06,789093039.8929096,1557.1649935802347
cam,9529.424455209682,151.50188175137868,titanium,1082215.6970572895,9.838324518702632e-06,710622647.8107767,656.6367959206918
valve_body,6803.808883330969,632.5286023635016,chromium,2103940.001907488,7.5410035910662645e-06,189157132.54549947,89.90614388908648
pulley,5065.003068649365,61.11711401694551,titanium,1584127.6450762197,1.4401160409783816e-05,823603607.4788182,519.9098759741617
coupling,8521.734579987979,589.5053048843927,titanium,1348987.360720566,1.2263521461096055e-05,163118368.8945091,120.91912322097585
bearing,1950.4529620237702,39.399745180309296,chromium,491576.2175192241,1.7619219265922011e-06,386866751.60656357,786.9924089471117
spring,4175.389058521354,562.296770466484,titanium,957142.572664266,8.70129611512969e-06,197129036.916895,205.9557714251222
bracket,776.6966830685903,82.70078739872858,abs_plastic,265174.02431188204,0.00013258701215594103,12433070.867090473,46.88645842802246
valve_body,6807.655360484987,61.8244338990724,titanium,3190878.1355618006,2.9007983050561823e-05,822719457.6261594,257.8348099405895
coupling,9822.290416458029,789.1645864997026,chromium,1334274.9908399452,4.782347637419158e-06,136945137.83343247,102.63636714589363
coupling,7874.161234008549,368.6395634621104,titanium,795001.9010182403,7.22729000925673e-06,439200545.67236197,552.4521955354231
flange,9418.597237594331,276.124712187821,aluminium,44082476.70074335,0.0006297496671534764,34948036.58840792,0.7927875020647059
cam,9773.331907210577,28.249708992646063,abs_plastic,1769547.4811728448,0.0008847737405864224,30583430.335784648,17.283192828210602
bracket,7405.061349862601,569.5524538614073,steel,1728130.224278182,8.64065112139091e-06,101679048.47359182,58.837607863760304
cylinder,4036.3625476734187,226.13548526373864,steel,1892521.5404077496,9.462607702038748e-06,191110550.71256804,100.98196857056257
valve_body,2758.4841850693124,186.72776564040507,titanium,417832.81187170756,3.798480107924614e-06,666590292.9494938,1595.3517148724197
pulley,6076.008285537813,41.55425077819056,aluminium,7162757.824346141,0.00010232511177637344,132685728.84242061,18.5243913163479
pulley,3043.178824042603,110.22564636082592,chromium,504627.79636817187,1.8087017790973903e-06,363258117.8797247,719.8535643381302
bearing,6520.197719175013,175.09317615737396,titanium,26123029.336238604,0.0002374820848748964,681133529.8032825,26.074063656101124
bolt,6792.66025172022,429.8453245296516,titanium,1106463.4313602797,1.0058758466911633e-05,362693344.33793557,327.7951480891171
valve_body,2783.8529122642512,366.6476039675678,titanium,320929.40081756166,2.9175400074323785e-06,441690495.0405403,1376.2855441581294
